Restaurant_ID,Location,Year,Month,Total_Sales,Total_Expenses,Marketing_Cost,Rent,Staff_Cost,Utilities,Profit,Customer_Count
R057,Dallas,2023,10,53172.72,41065.86,3725.26,12391.86,17805.84,7142.9,12106.86,2093
R017,San Antonio,2022,11,60995.26,45328.61,5574.27,14605.45,21715.22,3433.67,15666.66,1364
R018,San Antonio,2023,4,80989.02,49750.07,7441.64,7369.68,33560.2,1378.55,31238.95,3462
R048,Dallas,2022,5,27070.71,42426.28,4979.52,8867.8,24110.1,4468.86,-15355.58,3288
R032,Austin,2024,4,63728.12,40841.3,3148.22,9659.0,24281.7,3752.38,22886.81,1555
R002,San Antonio,2023,6,77287.55,35431.54,3662.05,7395.75,22274.81,2098.93,41856.02,3046
R005,Houston,2022,8,87846.55,40092.61,3387.94,9397.62,26434.87,872.17,47753.94,3124
R012,Dallas,2022,8,129584.66,37417.32,1351.12,7715.06,24091.12,4260.01,92167.34,2538
R033,San Antonio,2022,3,82920.75,37395.16,2428.82,12640.2,17830.97,4495.17,45525.6,3539
R006,Austin,2024,4,103586.6,47097.68,4871.72,10986.29,26606.79,4632.88,56488.92,3730
R060,Austin,2022,11,93323.82,53050.02,7763.06,12498.92,27657.18,5130.87,40273.8,4321
R047,Houston,2024,3,73329.92,33961.33,,6084.12,22305.92,5571.28,39368.6,3800
R032,Austin,2022,7,37499.51,48180.94,4866.06,10579.02,29823.01,2912.85,-10681.43,832
R035,Houston,2024,9,62052.38,58479.66,8418.41,15817.1,29263.4,4980.75,3572.71,3904
R001,Houston,2022,9,97459.97,43399.87,,7278.44,30943.13,5178.3,54060.11,837
R029,Dallas,2022,7,96784.93,49152.79,7357.59,17630.39,19968.87,4195.94,47632.14,4459
R058,Houston,2024,5,34725.34,33248.74,3955.34,2325.14,23660.45,3307.8,1476.6,1367
R030,Dallas,2023,5,105561.21,40141.94,3933.14,2506.46,26564.98,7137.36,65419.27,2002
R013,Fort Worth,2023,9,84370.44,49461.1,5329.31,8831.8,32954.52,2345.46,34909.35,2200
R047,Houston,2023,8,52086.21,44780.57,6002.33,8007.07,27479.04,3292.12,7305.64,5070
R008,Houston,2022,2,75831.9,55461.92,4823.31,12764.05,32052.84,5821.72,20369.98,4526
R037,Austin,2024,8,103576.29,43662.38,5133.7,12706.23,23263.55,2558.91,59913.91,720
R025,Fort Worth,2024,9,97785.26,47773.96,11225.82,12424.11,20759.67,3364.36,50011.3,1297
R057,Dallas,2023,5,86432.73,53127.45,7572.8,15320.34,25997.85,4236.45,33305.28,4669
R025,Fort Worth,2023,5,67043.68,48013.89,7650.55,12481.35,25789.87,2092.12,19029.79,5597
R045,Fort Worth,2022,12,88396.18,45935.1,3116.37,10924.38,28664.34,3230.01,42461.09,1726
R060,Austin,2022,8,74261.0,47679.69,5301.29,12904.92,21627.09,7846.39,26581.31,1310
R018,San Antonio,2022,12,14921.57,44470.45,4296.86,10175.76,25261.59,4736.24,-29548.88,4003
R010,Houston,2023,10,98697.76,45749.23,5648.8,8926.27,28155.28,3018.88,52948.53,3670
R056,Houston,2023,5,129077.95,41828.63,1020.67,9070.27,28071.28,3666.42,87249.32,2387
R050,San Antonio,2023,12,115350.73,34266.9,7017.94,7561.67,18332.73,1354.57,81083.83,1332
R008,Houston,2022,11,49688.57,51161.83,7270.97,8950.07,27747.37,7193.42,-1473.26,3208
R046,Dallas,2023,3,109130.34,31727.24,4237.6,7248.95,20203.62,37.07,77403.1,3457
R037,Austin,2024,2,93100.7,54373.79,9938.81,6709.68,34676.24,3049.06,38726.91,825
R040,Dallas,2024,11,138616.75,35977.16,6415.05,2267.96,23428.39,3865.76,102639.59,994
R005,Houston,2022,7,110579.27,30060.25,3633.14,8470.43,12576.94,5379.74,80519.03,1762
R014,Dallas,2022,5,88900.07,54444.99,5435.99,11624.22,32208.58,5176.19,34455.07,4056
R051,Austin,2022,3,119044.39,38052.31,3592.07,9469.43,30122.81,-5132.01,80992.08,2489
R018,San Antonio,2024,5,51976.04,98428.7,962.49,59223.37,33402.48,4840.36,-46452.65,1533
R025,Fort Worth,2022,8,46236.1,41213.94,4839.8,7890.64,26556.96,1926.55,5022.16,5256
R060,Austin,2022,7,58122.71,48673.27,6751.67,13994.91,21790.02,6136.68,9449.43,5848
R016,San Antonio,2022,11,66111.33,39300.11,5408.78,6393.55,23021.6,4476.18,26811.22,5809
R058,Houston,2023,7,107133.93,46903.97,4535.17,12075.84,25743.61,4549.35,60229.96,4802
R055,San Antonio,2023,4,58882.43,46066.97,2509.84,11407.8,29436.38,2712.95,12815.45,4197
R026,Austin,2024,5,83433.81,44042.53,10836.35,9447.56,19349.11,4409.52,39391.28,4935
R014,Dallas,2023,9,128853.94,50163.98,3988.51,6823.28,32408.32,6943.88,78689.95,3404
R052,Austin,2022,8,102187.54,39499.55,7323.01,9445.37,17471.26,5259.92,62687.99,4846
R049,San Antonio,2022,7,85818.65,51067.91,7686.36,10193.68,31031.64,2156.23,34750.74,1590
R059,San Antonio,2022,2,43186.61,57016.09,6885.05,6786.79,37068.68,6275.56,-13829.48,5779
R033,San Antonio,2023,8,55745.47,43348.36,6915.99,11990.64,19869.6,4572.14,12397.11,3140
R005,Houston,2022,3,82403.02,40559.3,4075.45,8696.51,23454.14,4333.2,41843.72,3483
R058,Houston,2022,1,98215.62,46243.36,7276.86,10184.08,21857.48,6924.93,51972.27,805
R039,Houston,2022,2,96681.13,47033.86,2092.4,9903.92,29451.3,5586.23,49647.27,3946
R012,Dallas,2022,7,41843.23,41449.42,5065.15,10641.71,24052.93,1689.63,393.8,5542
R060,Austin,2023,10,105929.29,54312.77,3692.3,16362.52,32762.24,1495.71,51616.51,4942
R027,Fort Worth,2023,7,74783.29,48330.26,4374.66,12573.7,27767.85,3614.05,26453.03,5233
R060,Austin,2022,3,86253.12,40314.66,4410.22,6574.83,28846.16,483.46,45938.46,5583
R019,Houston,2022,12,137369.21,54539.86,4699.07,12002.98,34259.41,3578.4,82829.35,1840
R050,San Antonio,2024,7,18036.58,44688.25,913.01,13525.47,22955.63,7294.13,-26651.67,4180
R039,Houston,2022,5,104857.47,42305.4,5509.46,9613.37,22454.53,4728.04,62552.07,1474
R013,Fort Worth,2024,8,100518.98,41527.84,4466.19,11010.25,23061.61,2989.79,58991.14,5818
R038,San Antonio,2023,6,107911.55,48889.27,4592.33,7957.09,30513.79,5826.06,59022.28,975
R006,Austin,2022,7,96257.04,54721.7,8134.71,9105.09,35818.28,1663.63,41535.34,1249
R032,Austin,2024,8,108119.42,43506.44,5880.17,4794.09,26235.16,6597.01,64612.98,1616
R035,Houston,2022,1,105287.76,34529.79,5025.48,6128.54,17457.74,5918.03,70757.97,3004
R017,San Antonio,2024,9,92639.73,52507.73,7978.23,16814.35,22978.01,4737.14,40132.0,1192
R004,Dallas,2024,12,106555.25,49946.58,7709.69,13085.93,25724.69,3426.28,56608.67,3859
R021,Dallas,2024,8,95114.81,40530.5,5221.07,8121.05,27470.32,-281.94,54584.3,3231
R043,Fort Worth,2023,11,109907.44,34782.13,8573.51,9211.28,14029.55,2967.79,75125.31,2921
R054,Fort Worth,2023,11,122095.2,44068.34,2574.27,9426.71,29804.87,2262.49,78026.86,5916
R028,Houston,2022,10,90514.6,46383.87,2371.66,12380.05,27092.86,4539.3,44130.73,2385
R006,Austin,2023,6,91926.02,40801.01,4699.16,12986.65,22043.48,1071.72,51125.01,3391
R046,Dallas,2023,2,104218.63,99652.72,6684.79,64821.22,21633.71,6513.0,4565.9,2358
R025,Fort Worth,2023,8,68843.44,37150.88,4102.91,10715.66,18547.19,3785.11,31692.55,1859
R052,Austin,2024,1,71123.54,49670.87,6337.97,8581.05,30398.36,4353.49,21452.67,5497
R008,Houston,2024,4,72394.4,46580.76,5607.56,5869.93,28589.95,6513.32,25813.64,3257
R009,Fort Worth,2022,6,76457.61,40993.46,8539.72,6896.88,21446.2,4110.66,35464.15,5913
R022,San Antonio,2022,11,100360.62,42704.28,9371.42,8853.32,21597.52,2882.01,57656.35,824
R012,Dallas,2022,5,46397.14,137145.37,1793.48,10742.54,128760.14,-4150.78,-90748.23,3265
R004,Dallas,2023,3,79181.17,40924.3,3913.15,7861.46,25532.15,3617.53,38256.87,4789
R034,Dallas,2023,8,77831.23,48479.1,6041.38,6761.4,29985.3,5691.03,29352.13,568
R006,Austin,2023,11,67976.35,33791.17,89.75,5366.61,27517.15,817.67,34185.18,5913
R041,Dallas,2023,11,66605.17,37392.16,3820.88,7224.19,19589.4,6757.7,29213.01,3807
R024,Dallas,2022,8,89714.36,46173.77,4592.35,11941.3,26551.73,3088.39,43540.59,1254
R007,Fort Worth,2024,7,92265.91,43413.58,,11411.81,28650.57,3351.2,48852.33,1267
R040,Dallas,2024,12,43076.65,115044.55,5171.03,4852.88,101776.84,3243.81,-71967.89,2116
R049,San Antonio,2022,6,72392.75,49752.48,7504.69,13409.37,25515.59,3322.83,22640.27,3114
R048,Dallas,2022,4,67865.82,53859.44,4859.65,11664.1,30809.52,6526.16,14006.39,2123
R021,Dallas,2022,10,43384.95,41692.36,2529.27,8382.36,26572.76,4207.97,1692.59,4234
R048,Dallas,2023,4,45830.46,42280.93,4870.17,12527.54,21535.93,3347.29,3549.53,4667
R060,Austin,2022,5,123232.52,40417.66,2017.84,9998.56,25170.72,3230.54,82814.86,4301
R033,San Antonio,2022,2,-70388.7,35705.45,,9366.11,20673.58,5665.76,-106094.15,902
R047,Houston,2022,6,88349.13,39780.08,3917.65,13523.07,20757.35,1582.01,48569.05,3539
R040,Dallas,2023,11,73133.91,45322.59,4085.56,7932.66,27338.45,5965.91,27811.32,2540
R011,Houston,2024,1,87447.37,41821.9,6132.56,10450.4,28178.65,-2939.71,45625.47,1741
R035,Houston,2024,1,72825.2,45619.89,7300.97,9249.29,23411.05,5658.57,27205.31,1601
R049,San Antonio,2024,8,85289.05,35163.58,,4018.02,27972.05,3173.51,50125.47,3859
R057,Dallas,2022,5,108198.55,36882.32,7072.8,12271.13,16045.59,1492.8,71316.23,3753
R024,Dallas,2024,3,82007.66,46006.76,3682.3,12039.46,25687.6,4597.4,36000.9,4921
R045,Fort Worth,2022,6,93914.45,50278.83,1815.03,13958.27,30959.66,3545.87,43635.62,2754
R007,Fort Worth,2022,4,91011.87,41324.08,3354.76,9548.97,22691.85,5728.5,49687.79,2208
R018,San Antonio,2024,6,59740.41,35364.41,2021.71,10282.37,21404.97,1655.37,24376.0,5948
R001,Houston,2022,2,74146.58,39068.79,978.07,8521.59,26962.9,2606.22,35077.79,1269
R004,Dallas,2022,5,35531.99,49097.22,7992.09,11963.1,24722.08,4419.95,-13565.22,3505
R020,Houston,2023,3,114836.36,47773.14,6421.1,11288.02,26898.2,3165.82,67063.22,5737
R031,Austin,2024,1,70338.02,69546.2,848.33,34779.04,28865.0,5053.83,791.82,1184
R027,Fort Worth,2023,4,64047.71,51007.67,8609.67,9563.33,31232.73,1601.95,13040.04,605
R046,Dallas,2024,5,113009.98,46943.53,2326.04,14933.4,26579.29,3104.79,66066.45,5565
R046,Dallas,2023,5,84456.09,31374.19,2753.68,7144.88,17002.89,4472.75,53081.9,616
R057,Dallas,2024,10,73634.8,54254.71,4520.74,9330.26,36320.97,4082.75,19380.09,4386
R040,Dallas,2022,7,43633.36,48116.29,5536.85,11892.78,28834.04,1852.62,-4482.93,1884
R040,Dallas,2022,6,117370.57,34326.75,6414.91,7197.27,17957.68,2756.89,83043.82,4658
R051,Austin,2024,7,92563.66,41525.38,7424.18,5520.43,24156.08,4424.7,51038.27,2061
R043,Fort Worth,2023,10,55384.16,24837.61,4976.93,4513.71,20618.66,-5271.7,30546.55,1903
R036,Austin,2024,8,77154.69,48613.51,4736.87,6932.13,32775.58,4168.94,28541.17,1081
R059,San Antonio,2023,10,106334.33,41289.67,4708.91,5811.42,25063.46,5705.88,65044.66,1089
R013,Fort Worth,2022,10,120854.88,149428.28,5999.37,11416.01,126898.88,5114.02,-28573.4,4257
R043,Fort Worth,2022,9,132981.01,75109.44,2350.17,49804.44,19913.94,3040.89,57871.57,4167
R052,Austin,2023,6,33705.88,37593.14,2682.46,7435.57,21496.44,5978.66,-3887.25,2693
R032,Austin,2023,9,102022.88,41049.27,4807.31,10920.1,22246.42,3075.45,60973.61,5773
R059,San Antonio,2024,6,66595.35,45116.66,6746.13,11826.95,27094.56,-550.98,21478.69,5777
R046,Dallas,2022,12,63013.88,40372.91,3350.73,3692.98,30187.94,3141.27,22640.96,5856
R056,Houston,2023,7,65463.2,34004.58,7092.31,6990.33,17287.67,2634.28,31458.62,1076
R019,Houston,2023,4,73395.72,39152.98,2426.48,10324.0,24291.65,2110.85,34242.74,4498
R019,Houston,2024,12,56251.05,33567.86,3287.0,10293.01,18677.51,1310.34,22683.19,5898
R035,Houston,2024,10,74130.87,44740.99,4467.35,9451.37,25592.01,5230.25,29389.88,1214
R009,Fort Worth,2024,6,109046.96,48720.17,3383.72,7853.58,33609.26,3873.61,60326.79,4016
R019,Houston,2022,1,128155.19,45820.26,2904.36,7556.49,31921.62,3437.79,82334.93,1715
R040,Dallas,2024,7,81694.07,55060.88,2826.23,13299.2,34343.4,4592.04,26633.19,3907
R042,Fort Worth,2022,4,73684.38,53412.06,4495.44,9349.28,33759.3,5808.04,20272.32,1680
R020,Houston,2024,2,92550.48,50279.29,5821.06,12640.86,27943.26,3874.11,42271.19,5633
R036,Austin,2023,11,34072.78,46043.72,1565.64,15357.7,20478.14,8642.24,-11970.93,975
R050,San Antonio,2022,5,103345.26,48079.33,6006.46,16916.91,19922.09,5233.86,55265.93,2635
R028,Houston,2022,1,70000.45,37118.12,,6765.35,26885.45,3467.33,32882.33,3639
R037,Austin,2022,11,-104199.34,49555.1,6871.74,11310.2,27006.04,4367.13,-153754.44,3747
R039,Houston,2024,9,75253.88,41496.57,5130.95,9284.22,22593.33,4488.08,33757.3,4236
R040,Dallas,2022,5,91302.43,38346.98,2352.77,14261.14,20888.32,844.75,52955.45,2872
R042,Fort Worth,2023,9,90937.3,51510.25,7592.51,6965.56,30437.28,6514.9,39427.05,3721
R057,Dallas,2023,11,93289.9,46608.77,9801.47,12577.73,20949.93,3279.63,46681.13,5267
R043,Fort Worth,2023,6,80492.57,49954.62,6977.22,8856.59,28018.57,6102.25,30537.95,4012
R047,Houston,2022,8,75087.18,38938.93,6236.14,11039.58,19957.83,1705.38,36148.25,2028
R038,San Antonio,2023,11,123621.54,45371.62,9809.68,10651.62,22676.16,2234.16,78249.91,1021
R060,Austin,2023,1,71028.1,57791.49,6397.37,9475.95,35789.86,6128.3,13236.61,2390
R060,Austin,2024,4,77466.24,54154.6,4973.61,15105.38,31987.57,2088.04,23311.64,1577
R046,Dallas,2023,12,55289.41,40490.98,6394.48,8957.43,19217.22,5921.86,14798.43,5033
R030,Dallas,2022,8,57646.46,39087.87,4881.27,13927.41,15655.98,4623.21,18558.59,2148
R023,Austin,2022,4,108290.95,40863.14,2761.45,12941.83,19517.99,5641.86,67427.82,3470
R045,Fort Worth,2023,2,96942.53,80440.07,3586.66,48635.19,24648.88,3569.34,16502.45,3496
R051,Austin,2023,8,66152.13,39918.76,,11476.95,24758.19,3683.62,26233.37,4100
R048,Dallas,2024,7,95561.77,33449.16,5826.47,6119.34,18749.52,2753.82,62112.62,1925
R033,San Antonio,2024,8,66666.36,45657.01,5436.78,13866.59,24334.98,2018.66,21009.34,916
R030,Dallas,2023,4,74281.62,48846.79,7140.2,10500.34,26695.45,4510.81,25434.83,1946
R016,San Antonio,2022,1,78350.63,43073.12,5901.31,8707.86,24269.7,4194.25,35277.52,777
R047,Houston,2023,11,69385.05,43587.17,5795.28,8611.79,23464.76,5715.35,25797.87,2935
R049,San Antonio,2024,6,56636.12,38147.97,5004.37,5874.74,22687.34,4581.52,18488.16,3180
R054,Fort Worth,2023,4,83664.05,29714.33,1845.54,7449.41,16808.77,3610.6,53949.72,4997
R003,San Antonio,2023,12,100795.45,39834.05,1661.19,11630.08,21686.88,4855.9,60961.41,1641
R029,Dallas,2023,1,80184.07,33439.62,2042.91,8537.1,17818.73,5040.88,46744.45,2877
R016,San Antonio,2023,12,59697.88,45893.54,1537.6,14484.81,25206.63,4664.5,13804.33,5422
R024,Dallas,2024,12,69404.11,48334.24,5429.07,15242.66,23911.91,3750.6,21069.88,5854
R042,Fort Worth,2022,9,-95306.75,40298.18,1881.13,6766.84,26715.79,4934.42,-135604.92,1716
R053,Houston,2022,10,74356.93,44934.65,7109.78,12832.13,19116.67,5876.06,29422.29,611
R029,Dallas,2024,7,81953.0,39309.3,5691.24,8932.95,21229.45,3455.65,42643.7,5196
R006,Austin,2024,3,95450.72,47975.25,5282.07,11517.82,29951.77,1223.59,47475.47,4533
R011,Houston,2024,9,87043.38,41686.6,8136.68,9489.46,18429.66,5630.79,45356.78,3067
R025,Fort Worth,2022,7,83267.25,37128.48,4716.95,8572.61,20869.44,2969.48,46138.77,1783
R012,Dallas,2022,2,49921.68,46482.98,7275.41,11048.78,22254.27,5904.52,3438.7,4509
R059,San Antonio,2023,6,81948.43,117348.38,4829.89,12237.62,94956.61,5324.26,-35399.95,3543
R029,Dallas,2023,9,89345.93,45517.22,6703.15,13840.65,23678.39,1295.02,43828.71,5593
R042,Fort Worth,2022,10,96038.54,48208.39,5600.3,9565.52,27705.97,5336.61,47830.15,5642
R027,Fort Worth,2024,1,119493.33,66841.79,4156.38,40578.29,19925.16,2181.97,52651.53,4831
R044,San Antonio,2023,11,92247.75,29456.17,4326.29,7739.21,13287.38,4103.28,62791.58,1040
R053,Houston,2023,12,49945.79,45115.59,8899.8,8674.29,23381.65,4159.84,4830.2,1504
R023,Austin,2023,1,65666.5,44036.54,4447.02,14075.75,23229.11,2284.66,21629.97,5975
R049,San Antonio,2023,12,86849.98,49057.76,5969.47,9094.6,37651.85,-3658.16,37792.22,4427
R014,Dallas,2024,11,53004.02,46383.71,2747.82,9517.79,30179.24,3938.87,6620.31,2653
R022,San Antonio,2023,12,145786.01,44791.5,2574.15,12608.65,24334.89,5273.8,100994.51,3290
R052,Austin,2024,4,63164.64,45910.4,7419.94,10709.12,24350.66,3430.68,17254.24,4833
R006,Austin,2023,9,84347.7,42994.73,7178.87,8450.65,25221.22,2143.99,41352.97,3032
R059,San Antonio,2022,1,62002.72,42419.23,4795.59,10697.28,24755.02,2171.35,19583.49,4056
R050,San Antonio,2024,9,86353.19,42372.76,6394.1,11175.64,19827.01,4976.0,43980.43,4231
R011,Houston,2023,7,87293.26,47920.23,4633.64,11509.85,29065.37,2711.37,39373.03,4351
R012,Dallas,2023,11,32988.92,33117.7,5986.34,13874.21,8065.93,5191.21,-128.77,868
R048,Dallas,2022,7,13980.36,41218.87,3333.61,6139.06,27239.46,4506.74,-27238.51,2634
R011,Houston,2024,8,60358.01,46581.25,9047.21,10020.4,24049.8,3463.83,13776.76,3145
R043,Fort Worth,2022,11,65043.02,45186.07,3262.46,11840.38,24837.48,5245.75,19856.94,4036
R033,San Antonio,2022,11,118325.1,41928.19,7425.48,8124.37,21375.33,5003.01,76396.91,5236
R042,Fort Worth,2023,8,85770.39,39251.31,5342.82,11761.29,19340.33,2806.86,46519.08,5095
R057,Dallas,2022,12,66891.06,48788.99,11311.08,11540.98,20697.65,5239.29,18102.07,5572
R033,San Antonio,2022,1,46484.43,53302.8,4361.12,14434.42,30066.19,4441.08,-6818.37,964
R038,San Antonio,2024,12,109536.53,123725.88,6477.78,7309.68,105227.15,4711.27,-14189.35,3857
R002,San Antonio,2024,5,81108.76,36110.31,2647.75,11336.52,17691.22,4434.82,44998.46,1824
R058,Houston,2022,11,45956.88,35166.57,,10692.1,28148.31,-3673.83,10790.31,3826
R033,San Antonio,2024,5,75501.08,21449.92,,8407.7,19733.47,-6691.25,54051.16,5992
R014,Dallas,2024,1,89658.08,56023.87,4591.06,15266.43,32865.1,3301.29,33634.21,5648
R011,Houston,2023,8,109883.4,46518.1,4845.26,10045.06,27690.31,3937.48,63365.3,3759
R022,San Antonio,2022,8,117918.56,45647.46,7318.76,12919.3,21104.54,4304.85,72271.1,618
R022,San Antonio,2024,12,29408.65,52427.14,7216.71,12414.31,28204.53,4591.59,-23018.49,3433
R030,Dallas,2024,9,97146.45,40320.52,692.54,11340.95,21807.07,6479.96,56825.93,3630
R025,Fort Worth,2023,3,69200.02,33944.6,5755.77,5870.16,17747.25,4571.43,35255.41,3186
R010,Houston,2023,2,99489.17,56755.08,7794.16,19261.47,27243.9,2455.55,42734.09,2091
R029,Dallas,2022,9,72012.75,49008.75,6085.75,10224.58,31593.09,1105.33,23004.0,5063
R036,Austin,2023,4,64619.26,33366.03,1250.54,9353.78,18677.07,4084.63,31253.23,1284
R013,Fort Worth,2023,12,48537.38,37804.9,3054.1,10628.34,21653.07,2469.39,10732.47,2794
R023,Austin,2023,12,125513.6,47492.11,5808.67,7263.12,29377.62,5042.71,78021.48,2899
R028,Houston,2023,12,86469.25,41917.82,3905.72,11997.43,19589.98,6424.7,44551.42,4728
R056,Houston,2022,2,71511.17,50543.32,4085.97,10676.23,33483.96,2297.16,20967.85,4637
R006,Austin,2023,10,95731.22,42035.3,4620.01,11345.17,22056.18,4013.94,53695.92,5085
R005,Houston,2023,6,48566.49,47065.05,4933.75,15383.67,22411.94,4335.68,1501.45,5188
R044,San Antonio,2024,8,98183.26,45703.65,7804.52,9197.6,25145.31,3556.21,52479.61,2193
R020,Houston,2023,7,57896.04,42229.38,-176.83,10179.3,29747.61,2479.29,15666.66,3157
R042,Fort Worth,2024,1,85391.2,49084.67,5386.23,15254.92,22768.58,5674.95,36306.53,679
R032,Austin,2023,2,83522.94,40907.84,2951.21,8557.22,26152.48,3246.94,42615.1,1049
R029,Dallas,2023,2,97914.73,31071.29,-141.97,4073.78,23539.55,3599.93,66843.44,5305
R045,Fort Worth,2022,2,110793.71,35029.71,4249.78,14705.56,21059.76,-4985.39,75764.01,4104
R055,San Antonio,2022,12,55172.91,47113.17,4926.39,13421.74,28261.42,503.62,8059.74,677
R001,Houston,2024,11,31590.59,51699.05,3305.28,14093.3,30860.14,3440.32,-20108.46,1315
R022,San Antonio,2023,8,92048.94,47867.62,3794.07,10953.73,28247.15,4872.67,44181.33,2375
R042,Fort Worth,2022,3,68231.12,49548.78,7242.38,14800.29,32641.66,-5135.55,18682.34,5276
R039,Houston,2023,11,91122.4,41825.0,6701.44,12675.59,19433.53,3014.45,49297.4,2396
R060,Austin,2023,4,102162.72,43116.1,947.43,7709.73,30478.2,3980.75,59046.62,751
R038,San Antonio,2024,8,68315.35,48947.59,7529.97,12915.0,24854.34,3648.28,19367.76,1879
R057,Dallas,2024,2,97804.67,45493.02,6446.0,10494.57,23896.01,4656.44,52311.64,2550
R007,Fort Worth,2024,2,78280.23,24454.14,1395.18,8060.41,10558.64,4439.9,53826.09,2994
R058,Houston,2022,10,80455.77,56753.36,7482.86,11918.91,30679.28,6672.3,23702.41,4672
R017,San Antonio,2024,1,85450.63,43197.42,3042.37,9735.87,26691.26,3727.92,42253.2,3329
R037,Austin,2022,2,81625.62,35618.59,,11066.66,19318.65,5233.28,46007.02,2959
R058,Houston,2023,5,88779.01,33093.05,6351.96,7590.29,15480.0,3670.8,55685.96,5588
R018,San Antonio,2024,11,80850.69,46703.85,5222.75,9462.72,26979.1,5039.28,34146.84,1298
R043,Fort Worth,2023,5,97292.97,41480.36,4085.65,11551.41,21261.99,4581.31,55812.61,3130
R036,Austin,2022,8,69083.84,43471.07,2945.37,14306.1,23286.87,2932.73,25612.77,842
R053,Houston,2024,4,44738.31,55654.53,5582.28,12273.34,31132.6,6666.32,-10916.22,4013
R016,San Antonio,2023,11,76043.4,46960.85,4948.36,11301.66,28359.43,2351.41,29082.55,2845
R006,Austin,2022,10,61009.53,41446.4,4485.25,4994.25,26996.12,4970.79,19563.12,1456
R051,Austin,2022,7,100574.71,42081.38,5083.08,6778.92,27291.59,2927.79,58493.33,4198
R028,Houston,2022,4,98326.36,35037.56,5124.52,7562.6,20711.31,1639.13,63288.8,2229
R057,Dallas,2024,8,29642.46,36252.47,,10369.08,23737.24,2146.15,-6610.01,1246
R031,Austin,2022,3,94327.35,42477.71,2982.29,10758.25,22754.99,5982.19,51849.64,4063
R014,Dallas,2022,7,114234.69,36918.5,1478.84,11168.8,18857.01,5413.85,77316.19,5955
R021,Dallas,2024,4,67269.67,51696.21,7557.25,11960.88,28377.05,3801.04,15573.46,2694
R001,Houston,2023,10,76338.18,39366.42,6635.75,6836.19,21208.36,4686.12,36971.76,3499
R013,Fort Worth,2024,4,135480.03,50287.21,4915.6,15794.32,24490.68,5086.62,85192.82,5451
R033,San Antonio,2024,9,98220.47,44089.37,6185.11,9894.57,22445.88,5563.81,54131.1,5278
R027,Fort Worth,2023,8,107052.81,43756.94,4604.78,5159.62,29662.42,4330.12,63295.86,986
R034,Dallas,2024,4,54301.91,40693.51,4761.55,12759.25,21432.63,1740.08,13608.4,2025
R043,Fort Worth,2022,4,62865.37,43544.91,8260.26,11111.02,22053.73,2119.9,19320.46,2419
R022,San Antonio,2023,2,89585.88,38471.46,3886.14,8019.9,21502.58,5062.84,51114.41,5967
R047,Houston,2024,6,103935.5,39945.5,4102.18,8781.67,25483.77,1577.88,63990.0,2971
R004,Dallas,2023,11,85275.44,44111.05,4806.57,8365.24,26995.68,3943.55,41164.39,4723
R060,Austin,2022,12,86286.9,44150.53,6535.88,8420.83,25357.1,3836.73,42136.36,2983
R042,Fort Worth,2022,7,80915.5,48213.28,,10118.38,36039.99,2054.9,32702.22,2591
R010,Houston,2022,7,74378.6,43780.06,3699.99,10505.96,27209.7,2364.4,30598.54,2366
